
PHP CODE SNIFFER REPORT SUMMARY
------------------------------------------------------------------------------------------------------------------------
FILE                                                                                                    ERRORS  WARNINGS
.../docroot/modules/custom/fen_newsletters/src/Lib/FamilyEducationNetwork/Responsys/CED/Event/Type.php  0       1
...ocroot/modules/custom/fen_newsletters/src/Lib/FamilyEducationNetwork/Responsys/CED/Event/Bounce.php  0       1
.../docroot/modules/custom/fen_newsletters/src/Lib/FamilyEducationNetwork/Responsys/CED/Event/Open.php  0       1
...ocroot/modules/custom/fen_newsletters/src/Lib/FamilyEducationNetwork/Responsys/CED/EventHandler.php  0       1
.../modules/custom/fen_newsletters/src/Lib/FamilyEducationNetwork/Responsys/CED/EventHandlerStatus.php  0       1
...odules/custom/fen_newsletters/src/Lib/FamilyEducationNetwork/Responsys/CED/ReportMemoryObserver.php  0       1
...ot/modules/custom/fen_newsletters/src/Lib/FamilyEducationNetwork/Responsys/CED/Reader/Exception.php  0       1
...croot/modules/custom/fen_newsletters/src/Lib/FamilyEducationNetwork/Responsys/CED/Reader/Config.php  0       1
...vaudit/docroot/modules/custom/fen_newsletters/src/Lib/FamilyEducationNetwork/Responsys/CED/File.php  0       1
.../custom/fen_newsletters/src/Lib/FamilyEducationNetwork/Responsys/CED/File/AsynchronousProcessor.php  0       1
...s/custom/fen_newsletters/src/Lib/FamilyEducationNetwork/Responsys/CED/File/SynchronousProcessor.php  0       1
...les/custom/fen_newsletters/src/Lib/FamilyEducationNetwork/Responsys/CED/File/ProcessorInterface.php  0       1
...dules/custom/fen_newsletters/src/Lib/FamilyEducationNetwork/Responsys/CED/File/ProcessorOptions.php  0       1
...ules/custom/fen_newsletters/src/Lib/FamilyEducationNetwork/Responsys/CED/File/AbstractProcessor.php  0       1
...ules/custom/fen_newsletters/src/Lib/FamilyEducationNetwork/Responsys/CED/File/ProcessorObserver.php  0       1
.../custom/fen_newsletters/src/Lib/FamilyEducationNetwork/Responsys/CED/File/EventProcessorOptions.php  0       1
...en_newsletters/src/Lib/FamilyEducationNetwork/Responsys/CED/File/AsynchronousProcessorInterface.php  0       1
...docroot/modules/custom/fen_newsletters/src/Lib/FamilyEducationNetwork/Responsys/CED/File/Status.php  0       1
...audit/docroot/modules/custom/fen_newsletters/src/Lib/FamilyEducationNetwork/Responsys/LocalVars.php  0       2
